Sample,gyr_y_Autocorrelation,gyr_y_Centroid,gyr_y_Curve distance,gyr_y_Fundamental frequency,gyr_y_Histogram_0,gyr_y_Histogram_1,gyr_y_Histogram_2,gyr_y_Histogram_3,gyr_y_Histogram_4,gyr_y_Histogram_5,gyr_y_Histogram_6,gyr_y_Histogram_7,gyr_y_Histogram_8,gyr_y_Histogram_9,gyr_y_Interquartile range,gyr_y_Kurtosis,gyr_y_Linear regression,gyr_y_Max,gyr_y_Max power spectrum,gyr_y_Maximum frequency,gyr_y_Maximum peaks,gyr_y_Mean,gyr_y_Mean absolute deviation,gyr_y_Mean absolute diff,gyr_y_Mean diff,gyr_y_Median,gyr_y_Median absolute deviation,gyr_y_Median absolute diff,gyr_y_Median diff,gyr_y_Median frequency,gyr_y_Min,gyr_y_Minimum peaks,gyr_y_Root mean square,gyr_y_Signal distance,gyr_y_Skewness,gyr_y_Spectral centroid,gyr_y_Spectral decrease,gyr_y_Spectral kurtosis,gyr_y_Spectral maximum peaks,gyr_y_Spectral roll-off,gyr_y_Spectral roll-on,gyr_y_Spectral skewness,gyr_y_Spectral slope,gyr_y_Spectral spread,gyr_y_Spectral variation,gyr_y_Standard Deviation,gyr_y_Sum absolute diff,gyr_y_Total energy,gyr_y_Variance,gyr_y_Zero crossing rate
2071,0.13339662349777281,0.29625629221977623,-107.8155500479498,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.024278944476362467,-0.44037328216431915,-0.010128484359766259,0.06847560917191585,0.21712984593355422,39.682539682539684,28.0,0.027926359662034994,0.013275221801185908,0.002540278275963609,-0.0003127631413240042,0.024027716654859754,0.010959348020311946,0.0019279825224667972,-0.0004960944218892205,5.555555555555555,0.004940602769399792,28.0,0.03228252036437598,127.0007191414117,0.7095894850536945,10.473441183087207,-0.5583301921181845,4.372264701378459,19.0,39.682539682539684,0.7936507936507936,1.5315906499785144,-0.006352191673089652,152.74447169656173,0.8637111028052327,0.01619504730166031,0.3226153410473784,0.10503671141556914,0.0002622795571030148,0.0
2072,0.03490460949533348,0.5597946510128682,-45.96617914373884,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010243241360164867,0.8333679844014963,-0.0015241627469689087,0.041561679309796665,0.15895276821084847,40.476190476190474,26.0,0.01504390053974635,0.005513289722287314,0.0031368302907927225,-0.0001689843119964123,0.014282257801099551,0.004996509777626598,0.0022113758304985673,-0.0004623360876563551,11.904761904761903,0.0015144653389083127,26.0,0.016513396430846466,127.00112122190818,0.647821300098501,15.285905855545504,-0.277899662666104,2.95364893087045,21.0,40.476190476190474,1.5873015873015872,0.913670764464113,-0.0026752176168243517,160.83731596973655,0.7050040416248043,0.00680979575556509,0.3983774469306758,0.02748394448451455,4.6373318232512314e-05,0.0
2073,0.024695811807566168,0.4813267110320563,-42.48568084542813,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005914433006434482,4.706775070795607,-0.0012776697776798436,0.041561679309796665,0.3387893172329815,38.095238095238095,26.0,0.012540426842095933,0.004348648613964733,0.002944493851692008,2.9922408015143098e-05,0.011608331385548211,0.002902986108562526,0.0021654102923551084,-0.0001793076539205636,11.904761904761903,0.0015144653389083127,26.0,0.013890141458840896,127.00100597140018,1.6563104924764294,14.413257124615416,-0.17250766293129816,2.994369157491218,20.0,38.095238095238095,0.7936507936507936,0.8861044620304169,-0.002480095070182209,141.26450057399293,0.660688656421142,0.005972748476593544,0.37395071916488504,0.01944552110831982,3.5673724364650505e-05,0.0
2074,0.017632303795582255,0.6700189174803084,-22.803130266823356,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005686980491108173,1.8919847428425918,0.0008543022665419778,0.029122646806921452,0.14804022095554858,42.06349206349206,30.0,0.011036947182012452,0.003236173656369491,0.0022949400351494078,4.451657029204368e-05,0.010725643604727839,0.002924287912046069,0.0015949757185046466,0.0001447607411827808,14.285714285714285,0.0026249883990150736,29.0,0.011736795704236583,127.00066482419497,0.6078166061330733,17.089396369646842,-0.3416959938709166,2.6359782729403247,21.0,42.06349206349206,1.5873015873015872,0.6771510200392065,-0.001316343124052003,154.38641123332349,0.41388700900598285,0.003992263806971397,0.2914573844639748,0.013883703776049017,1.5938170304453756e-05,0.0
2075,0.019420593609512773,0.5995819107465431,-39.77510848114836,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007554752957233913,1.223498808474556,-0.0003882541671716718,0.02996048997893282,0.21420841767088974,38.888888888888886,28.0,0.011070632184080952,0.0043287032375203685,0.002571578400927763,4.0064486772009016e-06,0.009768107632770322,0.003689623499864777,0.001879676209182321,0.0002142267213837961,11.11111111111111,0.0018065731763365306,28.0,0.012317604782355966,127.0007892701501,0.9342808258038137,14.36169014982533,0.06292796209130488,3.299746634804388,22.0,38.888888888888886,0.7936507936507936,1.0229281532737873,-0.002322244220092608,140.13027062732246,0.4594201181736206,0.005400415782058781,0.3265904569178259,0.015291805991742341,2.9164490619109552e-05,0.0
2076,0.017947624328062774,0.5473874599634081,-46.06050368710207,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007663153056944129,0.5138340943913855,-0.0007595710114909398,0.02996048997893282,0.10163203363960878,37.3015873015873,25.0,0.010256080502726611,0.004697514308401405,0.0029817104843120807,-2.4080653413777807e-05,0.008920336201851332,0.003486559755713048,0.00241733560777016,8.015428035397683e-05,10.317460317460316,0.0018065731763365306,26.0,0.011841275905196636,127.00093989069622,1.0405788193007766,13.568448135178594,-0.10238830705205464,3.8119541187093264,20.0,37.3015873015873,1.5873015873015872,1.1630448781476843,-0.0026954877444942205,124.05501141154987,0.380162942997624,0.005918498777948806,0.37867723150763427,0.014131987659891947,3.502862778458151e-05,0.0
2077,0.01822456657971313,0.5728520119047912,-37.16937818202603,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007564526410536183,-0.21100307254960038,0.0006278201050187124,0.02494152876243745,0.20053979203983868,40.476190476190474,27.0,0.010551215362011358,0.004511919740579486,0.0030410246814311795,4.675494364050298e-05,0.009533899085674447,0.0038504153464348143,0.002356789720265525,-4.351033474066018e-05,13.492063492063492,0.002017376039262996,26.0,0.011932285045372025,127.00101892271601,0.7168162893428394,15.396256974841808,0.037115310444898665,3.114891368663226,21.0,40.476190476190474,2.380952380952381,0.9408547160002824,-0.0021623453942016682,135.9705313286019,0.36779441031457705,0.005572367610671823,0.3862101345417598,0.014350052424970974,3.10512807884644e-05,0.0
2078,0.015869428067417424,0.5356862884477241,-35.83325376373054,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.006350678419959104,0.35586773290548246,-0.0009844147982496275,0.02494152876243745,0.2193242349400336,40.476190476190474,27.0,0.009966334774124931,0.00393674013987676,0.0025642520300251247,-4.4644794582135035e-05,0.009039272826351898,0.0031258096479038263,0.002039508734878463,-4.351033474066018e-05,11.904761904761903,0.001024564255632222,28.0,0.011134626476748047,127.00069488600197,0.8065901069498252,14.758524181139665,-0.16064142493382347,3.102346005189135,19.0,40.476190476190474,0.7936507936507936,0.9427610993330111,-0.002089396129366516,145.5285420627626,0.4517907368868399,0.004965085895205315,0.3256600078131908,0.012495612651509782,2.4652077946766765e-05,0.0
2079,0.009875980765057676,0.47914180429827635,-25.68302508154566,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005015635482770751,0.45645972991317985,-0.0006914446439030038,0.019850377412592532,0.11331235050481686,40.476190476190474,28.0,0.007841699746763648,0.0030983206894054835,0.0022845666699363542,-4.351208079480342e-06,0.0075150143980939116,0.0026229401585785494,0.0018034411544720335,0.00019907004124038695,12.698412698412698,0.001024564255632222,27.0,0.008783854491452662,127.00050408701968,0.8136907037700499,15.444776565303261,-0.17419965820587408,2.867716029654702,17.0,40.476190476190474,0.7936507936507936,0.8042087307696137,-0.0014938436436591894,156.62614704330187,0.4819582839011666,0.003957757547983458,0.29013996708191697,0.007776362807132029,1.5663844808620035e-05,0.0
2080,0.009871360809584203,0.7138990828363445,-20.661349026746596,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005847198635305901,-0.4449133473063851,0.001026523175163739,0.01873355535773069,0.1655006335079566,42.857142857142854,27.0,0.007952756760888888,0.003061410819935234,0.002120929058234666,-5.4668470920892436e-05,0.007596176358923,0.002910391878894275,0.0017617197235116093,-0.00017603109842604867,14.285714285714285,0.0010572927560047777,28.0,0.008781799720152843,127.00043872857225,0.42500075896625295,16.75656933249113,-0.5295194255340787,2.407732481424701,24.0,42.857142857142854,0.7936507936507936,0.6509126452907458,-0.0011948040026822729,177.20080248136964,0.7051096666452927,0.00372473706817175,0.26935799039580255,0.007772725046916694,1.3873666227012683e-05,0.0
2081,0.011547502675943226,0.6108983590895002,-25.891692433168256,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0052088867390343635,-0.13728330935146538,0.0001754844143496747,0.019007335855115375,0.2986196469420264,42.06349206349206,28.0,0.00878058301751106,0.0029415316381483612,0.0017735501827553994,4.376867476804679e-06,0.008572500337478087,0.002616588352630623,0.001516036815984059,0.00020565756243737417,9.523809523809524,0.0010572927560047777,28.0,0.009498150591341792,127.00031531978516,0.47080339602373933,14.387051733988397,-0.1781594402060774,2.886191397713245,22.0,42.06349206349206,0.7936507936507936,0.9949669828781735,-0.0015115490063100975,169.91599575045575,0.6022187248372738,0.003621633130012316,0.22524087320993572,0.009092521792081278,1.3116226528402804e-05,0.0
2082,10.963691064885673,0.4383288223066286,-531.6307360682066,4.761904761904762,0.0,0.0,0.0,0.0,0.0,1.289062499999999,3.593750000000001,0.11718750000000003,0.0,0.0,0.15377480807798072,-1.1589598809634687,-0.060228779160549015,0.41468970080553696,0.3521441594193336,42.857142857142854,18.0,0.2777568752256263,0.08173172852543753,0.006109582974774275,-0.0023892582360093167,0.3123901050333928,0.06016535185284061,0.005123226602237796,-0.002885916386981449,5.555555555555555,0.09058344862663525,18.0,0.29266676689439697,127.00362525261913,-0.5046522717254149,12.039518870163931,-0.5697171740132878,3.3960453026937056,18.0,42.857142857142854,0.7936507936507936,1.2243754003315068,-0.031227366948772737,182.94374236623673,0.9547988928865504,0.09222231134229494,0.7759170377963329,8.632827610146197,0.008504954709315183,0.0
2083,3.1898432533104124,0.26652810758095485,-549.2800318385964,4.761904761904762,0.0,0.0,0.0,0.0,0.0,3.7890624999999964,1.2109375000000002,0.0,0.0,0.0,0.12685432949638642,-0.5797384614738008,-0.05614314389092545,0.322946914294737,0.262818418295907,41.269841269841265,15.0,0.1325289607087358,0.07208658273644786,0.005539029245938443,-0.0020406986688563315,0.10123061105891543,0.04986076726701713,0.0046811936303286505,-0.0030539069573795596,4.761904761904762,0.015300312672635385,16.0,0.15786275816825068,127.00286911548201,0.7598052212613066,10.802596340687852,-0.5022838039394553,4.033969809867248,18.0,41.269841269841265,0.7936507936507936,1.4521197481307064,-0.03234315380530661,168.04304379453492,0.9488101967778565,0.0857713529679342,0.7034567142341823,2.5116876010318205,0.007356724989949956,0.0
2084,0.3164597401399418,0.2729859573635823,-171.07921933851227,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.04986018618183963,-1.0091745428025816,-0.017049635140269172,0.10838264342226273,0.4028705956789254,41.269841269841265,21.0,0.0414700244698685,0.02439333827585609,0.0040868372764359335,-0.0005715135711730744,0.028310889524380642,0.013733553687736585,0.0033032809956629917,-0.0005439476214289668,5.555555555555555,0.008316500722311805,22.0,0.0497226479568747,127.00175429045991,0.664020591734416,11.10416583206965,-0.3628332247320745,4.041201815197153,19.0,41.269841269841265,0.7936507936507936,1.4064571147285665,-0.010068002588539567,158.6995004532166,0.9008983696798428,0.027433169527267598,0.5190283341073636,0.24918089774798574,0.0007525787903118035,0.0
2085,0.08203648889094942,0.6752303913067611,-72.33147009401368,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.012846232125460835,0.2870212731936088,0.0024613777765122935,0.05102869937880188,0.14278424035271312,37.3015873015873,22.0,0.023582882223200777,0.007265831753931372,0.0037225939474202943,2.2192087123507583e-05,0.022324818933246907,0.006444158904693322,0.0030503483593072173,-0.00033805127366057924,7.936507936507936,0.00499813386896312,22.0,0.02531620171867301,127.00140803639201,0.6543710198236873,11.95688644176749,-0.23290417842491165,4.016456274117743,19.0,37.3015873015873,0.7936507936507936,1.2962840352991265,-0.004249419648026418,123.80589578814701,0.5302030938176293,0.009206396445253869,0.47276943132237736,0.06459566054405465,8.475773550718306e-05,0.0
2086,0.10079071056589631,0.5786061948684564,-72.72329710534538,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010015852337819892,0.19275498499204557,-0.001357307431840465,0.05102869937880188,0.41241206997739055,36.507936507936506,22.0,0.02656725013789824,0.006992707082124294,0.0032348203972682875,-4.7998787769044696e-05,0.025487239288036645,0.00474057939194048,0.002391955117532237,-0.0004832740571244047,7.936507936507936,0.00499813386896312,22.0,0.028061137295128737,127.00119668238229,0.3501060911275656,11.435338406967933,-0.24316684345245837,4.241906119130242,18.0,36.507936507936506,0.7936507936507936,1.3428395823163435,-0.004277021337710808,116.76798108210778,0.666544785495196,0.009033750406470782,0.4108221904530725,0.0793627642251152,8.160864640641103e-05,0.0
2087,0.06276553886878011,0.4027581554436771,-60.48506837472166,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010701519272586313,1.0693090194689656,-0.004347842340640646,0.04849726209227606,0.1419828883146145,38.095238095238095,22.0,0.020610693113013744,0.006321410298960065,0.0021846148342752852,-0.00019159688717610934,0.019359166678980713,0.005229029733775865,0.0016739463904165038,-0.00014206612815631167,6.349206349206349,0.006738854248187627,23.0,0.022143978242681342,127.00051299422564,0.9950726278430438,12.025234908026967,-0.21822220057457284,3.6808203331250793,20.0,38.095238095238095,0.7936507936507936,1.2887720811703995,-0.003552931595365882,155.3835021163897,0.7917096662519713,0.008096610513882493,0.2774460839529612,0.049421684148645756,6.555510181351253e-05,0.0
2088,0.02532442945913684,0.4797916583909447,-41.68302085970007,8.73015873015873,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007927140009325371,0.07542536112680853,-0.002272461749496927,0.02967167812817419,0.10080953360519446,39.682539682539684,27.0,0.012791795758417046,0.004665500826305794,0.0025158220397104563,-6.288860106191346e-05,0.012358030739912058,0.0038817162134730304,0.0020715027338469843,5.933155831382587e-05,8.73015873015873,0.0015507582161662305,28.0,0.014065813348310384,127.00066621252333,0.5244363995085011,13.565865265308478,-0.2091826096321326,2.989379069060088,21.0,39.682539682539684,0.7936507936507936,1.0521629480623822,-0.002439332162980132,163.71339540634887,0.6163070363271831,0.005849535573398134,0.31950939904322795,0.019940495637115623,3.421706642445024e-05,0.0
2089,0.015788775239757954,0.5588826798863606,-34.965948661620494,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005573429017078913,2.3106790548477933,-0.0005409633257626479,0.02967167812817419,0.2569894887209164,42.06349206349206,29.0,0.009706946053726656,0.0038827434557915453,0.002702594487871284,-4.17834110646917e-05,0.008723823509594497,0.002777420089666808,0.0021810174215859367,-3.30704203371536e-05,10.317460317460316,0.0015507582161662305,30.0,0.011106295807361203,127.00077247412692,1.46446569244565,15.373940906840335,-0.2549448226872469,2.7650502816452467,21.0,42.06349206349206,1.5873015873015872,0.9607453294304273,-0.002034332755746591,171.33132160547342,0.5350257198720973,0.005396758737487672,0.3432294999596531,0.01243210648799839,2.9125004870649534e-05,0.0
2090,0.018007132239740445,0.6316342777478473,-39.49523647990976,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005570566494568541,1.8542094801022486,6.055974243812614e-05,0.02890376255656863,0.2030710365199647,44.44444444444444,28.0,0.010343873964968203,0.004204504933346825,0.002763061510269714,3.3733304657601064e-05,0.009101207483283871,0.002797286821325178,0.0022991634826819464,-0.00018625933717171354,10.317460317460316,0.001600604028074471,29.0,0.011860890380699598,127.00081187955239,1.462740416487374,14.813942484156279,-0.25371483640389947,3.110840841294937,25.0,44.44444444444444,1.5873015873015872,1.0915032956768111,-0.002302488582397775,173.7377733294909,0.49767794592580206,0.0058038773263935604,0.35090881180425365,0.014178844283260196,3.3684992019825265e-05,0.0
2091,0.013988908418037094,0.4308350812414524,-35.92001324054329,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.004655909266462456,4.059213819810169,-0.0014582541728974385,0.02890376255656863,0.14098315637726552,44.44444444444444,32.0,0.009047130003949926,0.003560409594612071,0.0023942922059864325,-2.3988685153985072e-05,0.008306204659293694,0.0023457581804304716,0.0020075537377410024,5.1324532414784296e-05,9.523809523809524,0.0013296342425196015,33.0,0.010454106705783848,127.00063226308333,1.8227035849021656,14.73014937545253,0.02151182366879746,2.8898579184208013,19.0,44.44444444444444,0.7936507936507936,1.0210417085969403,-0.0020946553481174706,184.8075390861577,0.6140558451360096,0.005238108982022406,0.30407511016027694,0.011014888518139445,2.7437785707543808e-05,0.0
2092,0.011785576948450227,0.700418095415199,-30.642274559197485,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005002809368372232,0.7641044092072975,0.0006640644556529922,0.023360522452857,0.27594002965553466,40.476190476190474,32.0,0.00851861607178597,0.0034173634156822808,0.0021455987541296505,-3.8710537386806224e-05,0.007560081118161945,0.002267367706833161,0.0019571559511692054,0.00016047171784097473,11.11111111111111,0.0013296342425196015,33.0,0.009595562511378237,127.00050497151081,1.0437121657732866,14.667820656251722,-0.09528014644984757,2.8651051804809295,21.0,40.476190476190474,0.7936507936507936,0.9125801904631261,-0.0017872594000500667,165.90409434382747,0.736636966726069,0.0044167861767666775,0.2724910417744656,0.009279981849173407,1.9508000131277205e-05,0.0
2093,0.014760859050416542,0.5509891350024849,-27.333054313258632,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.006884651082389392,-0.1056733131862333,-0.0004485206226938954,0.023360522452857,0.11354413174582341,42.857142857142854,30.0,0.009805977955677753,0.003641325439776139,0.0025800384458016536,3.1141397280493705e-05,0.008397356410947066,0.0026786147111867264,0.0022157193650158523,-1.338815435780391e-05,13.492063492063492,0.0023412489073966146,29.0,0.010738678286054537,127.00074343527187,0.7165104592330074,16.566811479853698,-0.24822112470216534,2.677533757846327,20.0,42.857142857142854,1.5873015873015872,0.789148989510415,-0.001582108170002462,169.47140945899554,0.5209856161734265,0.004377443050930666,0.32766488261681,0.011622723661745308,1.916200766414118e-05,0.0
2094,0.014848756887375077,0.6636627811810022,-26.460270873632354,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0062881900542754825,-0.3102917923126012,0.0007580378913193916,0.02196446296953866,0.32590499085859437,43.650793650793645,32.0,0.00981608641756358,0.00362737680638411,0.002331636686457116,-9.217542779103445e-06,0.00896175254041769,0.0028584959083154944,0.0018375179011438005,-2.836681199943486e-05,13.492063492063492,0.0018213911795218795,31.0,0.010770604123382207,127.00061596722115,0.5134025073292788,16.447046418724256,-0.323152243976769,2.5072500571374037,17.0,43.650793650793645,0.7936507936507936,0.7252002749559487,-0.0015324711735749965,185.23238794249875,0.7595755111459367,0.004432872728326585,0.29611785918005373,0.01169193455698825,1.9650360625541578e-05,0.0
2095,0.013866338254268234,0.6389619697047028,-32.50867579200429,7.936507936507936,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.006259065323379164,0.012157222893111719,0.00025160287898881345,0.02355993857224367,0.3592259631752803,39.682539682539684,31.0,0.009229439786869041,0.0038953445641912755,0.0021475134453813253,-3.73186564908024e-05,0.008557725656714171,0.003357204988537414,0.0016403025252719446,-0.00022620495735049817,10.317460317460316,0.0011864243609583443,30.0,0.010408206743309367,127.00048102186648,0.7237003987472506,14.037560221042156,-0.5129443245807604,2.8491352658556806,23.0,39.682539682539684,0.7936507936507936,0.9123617875647659,-0.0018998800054763581,158.6178772327109,0.7611193159884506,0.004811258549696672,0.2727342075634283,0.010918376578163965,2.314820883202933e-05,0.0
2096,3.883913963485756,0.4047072576526675,-396.36809536497844,6.349206349206349,0.0,0.0,0.0,0.0,0.0,3.2031249999999973,1.7968750000000004,0.0,0.0,0.0,0.11767861514407794,-1.2961905632332265,-0.04150347310623561,0.2734903893634361,0.42049489956887687,38.095238095238095,17.0,0.16207183852527585,0.05689390263245664,0.006755676588035039,-0.0011332600802002031,0.17844752025926996,0.05435072016579376,0.0043924905665505,-0.0010276884801541375,4.761904761904762,0.03459451451972332,17.0,0.1741926457682197,127.00563552805123,-0.12642921505633065,9.691807190272954,-0.2833552063384319,4.937435600510844,17.0,38.095238095238095,0.7936507936507936,1.6648623440203054,-0.023383047301376286,143.9949078679259,0.9297326542295414,0.06384196892929742,0.8579709266804499,3.058199971248626,0.004075796996769376,0.0
2097,0.8848852839553938,0.2613899811573251,-310.8227649687406,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.07422223299562702,-0.5047641956323203,-0.031420860023286014,0.18865126630845908,0.2719135151921729,42.06349206349206,24.0,0.06799052131914382,0.04021873173946837,0.004926147493326309,-0.0014037390916959113,0.06413334083548827,0.039069870159376165,0.0034365288015304196,-0.0014755324336894367,6.349206349206349,0.005177343558895986,23.0,0.08314545255695896,127.00291700781122,0.6382226872006151,12.2496245484148,-0.3644206601838025,3.492738517425548,16.0,42.06349206349206,0.7936507936507936,1.2443649281652978,-0.018248951151570488,176.8606054408795,0.9246805047577024,0.04785870131598396,0.6256207316524413,0.6967600661066092,0.0022904552916525643,0.0
2098,0.09555441891157702,0.3093918928142952,-106.00871849147691,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.012778746583691512,2.6613079882317763,-0.0063189888538488425,0.0723902098868194,0.20132049644967828,40.476190476190474,29.0,0.02289092708798937,0.010633830920080894,0.004302061985186774,-0.00044685136259162985,0.018354264198227395,0.006079762621047444,0.003393441072352007,-0.0002596996325808301,8.73015873015873,0.005177343558895986,30.0,0.02732249801439641,127.00207338108923,1.7592733264899165,13.429361789129834,-0.20148440395900036,3.093288189423602,19.0,40.476190476190474,0.7936507936507936,1.060009806126461,-0.006206033712557613,165.9519392985104,0.8560786563439806,0.01491725024255644,0.5463618721187203,0.07523969993037562,0.00022252435479905015,0.0
2099,0.06310197030708663,0.7537854554902018,-58.54618609536277,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.00982630473859069,3.5120377850667746,0.003003817752610879,0.057438005494488215,0.12840925759568736,40.476190476190474,30.0,0.020546051518098393,0.006198759030810247,0.003988387932297545,7.849117899775641e-05,0.01980538993724751,0.004954812144546633,0.002814384822466433,9.815069851003277e-07,12.698412698412698,0.007239064418503167,29.0,0.022203246227164943,127.00194476549323,1.403378519853843,14.780615419153206,-0.06474960763776764,3.0127687950129896,20.0,40.476190476190474,0.7936507936507936,0.9241889219598006,-0.003413505859805733,151.8532613693872,0.6484016135229517,0.008416882441840391,0.5065252674017883,0.04968659079298159,7.084391003976108e-05,0.0
2100,0.13047634217494802,0.7722905768201714,-134.18053251305625,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01333762339551264,11.192599721189032,0.002107951007972524,0.11956266793456384,0.11410720782804107,34.92063492063492,26.0,0.02686658239029094,0.010871186239574806,0.006153753418531636,0.0001209043986086627,0.022303675948130756,0.006025977615068909,0.0038076225580226646,-0.0003110976479188468,9.523809523809524,0.007976928867128592,27.0,0.03192720506467457,127.00583579342018,2.958143222823513,12.464903256494427,-0.12474174645498576,4.434443550504408,20.0,34.92063492063492,1.5873015873015872,1.3513799785685532,-0.007874134495076382,112.9925793696124,0.3621297625217649,0.017249149947388426,0.7815266841535178,0.10273727730310868,0.0002975331739074902,0.0
2101,0.11705775295652857,0.4835522774829052,-139.13888891454727,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.017507820794443484,9.685743909278951,-0.00309092177415367,0.11956266793456384,0.12395443869654199,38.888888888888886,28.0,0.024029375838112536,0.012338973417519626,0.007798453568785917,-0.00012020481061099638,0.018316956394460758,0.007099962710236101,0.005559468807550339,-3.2222970138596346e-05,10.317460317460316,0.0026262819403880173,27.0,0.030240927482021437,127.00784345984069,2.702776046766294,13.500997608298352,0.003929926744327312,3.474218152031161,21.0,38.888888888888886,0.7936507936507936,1.1200206760071387,-0.008143988443110865,132.16836584911763,0.3703215373933597,0.0183603592503963,0.9904036032358114,0.09217145902088864,0.000337102791803613,0.0
2102,0.05102907667125012,0.5136849750749086,-47.27495468705525,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01121542708149022,0.7809555277035991,-0.0009481258362546695,0.04496346781833463,0.10808341181120104,45.238095238095234,30.0,0.017842499260682307,0.006898666213486039,0.006081062769804443,-0.00012240139581572496,0.016201412821467167,0.005400698521376259,0.004666935133451221,-0.0001083733180625001,16.666666666666664,0.0026262819403880173,30.0,0.01996658862936134,127.00441624155394,0.9364933103647597,18.78676676661327,0.013812964962069808,2.3814882605812504,21.0,45.238095238095234,0.7936507936507936,0.613653529394167,-0.0026974355800135842,180.15105953366486,0.21556342338677015,0.00896157807680617,0.7722949717651643,0.040180375331693004,8.030988162669298e-05,0.0
2103,0.03772692268133539,0.5577428109894711,-50.93594889018532,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.008231521587667209,2.7471963493297107,-0.0010298743531864842,0.04758754540209491,0.15940238787531993,46.03174603174603,27.0,0.015342951435827179,0.005773612391860802,0.004126714020961206,4.465741108914833e-05,0.014191389710949241,0.004145277478977664,0.002982984559566637,-0.00016950304983717399,12.698412698412698,0.003106744047286527,27.0,0.017168039592450057,127.00201106043558,1.2750629607971218,15.73094977858321,-0.08449683841042438,3.187014487986444,21.0,46.03174603174603,0.7936507936507936,1.0350307889041483,-0.0029593110279506,175.07098787262467,0.425754897368656,0.007702949090171988,0.5240926806620732,0.029706238331760147,5.9335424685781456e-05,0.0
2104,0.04308931788142219,0.6429192856298402,-56.599874404814024,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010348071142116635,1.2180041371500492,0.0008903532176983846,0.04758754540209491,0.25131313510745906,42.857142857142854,29.0,0.0164290663514278,0.006540810226576443,0.0037552208951559946,-2.9895309077709726e-05,0.014550033794301993,0.005161846069612047,0.002541527212467542,-0.0002593611868753967,11.904761904761903,0.0032467841719111224,30.0,0.01834762371394756,127.00181577610323,0.9967788249421983,14.926330356566456,-0.12270132528441666,3.055401786150463,20.0,42.857142857142854,0.7936507936507936,1.0099267697765577,-0.003298373162569575,168.36783045069564,0.47648587279705124,0.008168296931979988,0.4769130536848113,0.033928596757025344,6.672107476899368e-05,0.0
